datetime,spot_price,gen_ccgt,gen_coal,gen_hydro,gen_nuclear,gen_solar_pv,gen_solar_th,gen_total,gen_wind,demand_total
2025-02-03 00:00:00+00:00,116.41,120.0,415.6,8224.8,7095.8,49.3,250.4,25679.9,6524.3,24034.9
2025-02-03 01:00:00+00:00,102.53,,414.2,8167.7,7094.8,46.3,250.3,25203.3,6281.6,22695.4
2025-02-03 02:00:00+00:00,102.19,,350.0,8139.2,7095.8,46.3,250.3,25067.4,6234.7,21778.5
2025-02-03 03:00:00+00:00,102.53,,,7313.2,7095.8,46.3,250.2,23888.5,6233.0,21286.0
2025-02-03 04:00:00+00:00,102.45,,,7367.7,7095.8,46.3,250.3,24142.2,6432.7,21383.2
2025-02-03 05:00:00+00:00,106.87,,,7410.8,7095.8,54.5,250.3,24387.3,6622.2,22299.0
2025-02-03 06:00:00+00:00,102.19,151.0,,8254.3,7094.8,55.7,241.7,25601.5,6722.5,25816.5
2025-02-03 07:00:00+00:00,144.3,507.5,,8861.3,7095.8,229.9,120.2,27398.7,6729.8,30043.2
2025-02-03 08:00:00+00:00,165.0,1838.0,,9010.1,7095.8,1147.6,120.2,30278.9,6469.3,32735.3
2025-02-03 09:00:00+00:00,145.1,763.8,,8503.8,7096.8,5716.4,125.2,32610.2,6018.6,33419.3
2025-02-03 10:00:00+00:00,111.0,106.0,,7893.4,7094.8,11345.3,184.3,35394.6,5388.9,34050.8
2025-02-03 11:00:00+00:00,102.6,,,6628.8,7095.8,13953.4,422.0,36360.3,4996.2,33935.1
2025-02-03 12:00:00+00:00,102.49,,,6173.3,7094.8,14810.3,572.0,36532.4,4627.1,33607.1
2025-02-03 13:00:00+00:00,102.45,9.0,,6182.7,7094.8,14970.3,637.6,36241.0,4165.8,33473.2
2025-02-03 14:00:00+00:00,102.45,19.0,,6285.0,7093.8,14998.8,721.0,36037.2,3747.8,32884.2
2025-02-03 15:00:00+00:00,112.0,73.0,,6414.4,7095.8,14507.7,848.6,35584.4,3399.9,32340.6
2025-02-03 16:00:00+00:00,123.52,702.0,,7722.4,7093.8,12087.5,917.7,34951.8,3112.9,31910.7
2025-02-03 17:00:00+00:00,145.05,2829.4,,8984.4,7094.8,6278.6,843.0,33210.2,3193.4,31965.5
2025-02-03 18:00:00+00:00,200.73,6075.8,,9807.3,7093.8,1269.1,548.4,33309.3,3545.6,32881.3
2025-02-03 19:00:00+00:00,201.1,6109.1,,9918.9,7094.8,227.4,350.2,32412.5,3732.5,34634.4
2025-02-03 20:00:00+00:00,227.51,6127.5,,9971.8,7094.8,58.7,259.2,32411.4,3843.5,35264.0
2025-02-03 21:00:00+00:00,186.0,6140.1,,9836.1,7094.8,58.7,200.5,31947.0,3690.7,34714.7
2025-02-03 22:00:00+00:00,150.92,4527.6,,9561.0,7095.8,50.5,170.3,29075.0,3167.9,31548.6
2025-02-03 23:00:00+00:00,135.81,3085.8,,9101.7,7094.8,50.5,170.3,26039.3,2851.5,28133.3
2025-02-04 00:00:00+00:00,132.4,2571.8,597.6,8374.3,7095.5,49.3,303.9,24828.0,2389.3,25822.1
2025-02-04 01:00:00+00:00,125.54,1627.1,595.2,8380.3,7096.5,49.3,293.8,23369.1,2194.2,24114.2
2025-02-04 02:00:00+00:00,123.18,1593.1,533.0,8286.7,7096.5,49.3,293.8,23180.0,2201.2,23236.4
2025-02-04 03:00:00+00:00,123.99,1611.6,413.0,8159.9,7096.5,57.5,293.8,23010.0,2267.2,22663.3
2025-02-04 04:00:00+00:00,123.25,1538.0,413.0,8141.7,7096.5,57.5,293.8,23053.7,2400.6,22631.2
2025-02-04 05:00:00+00:00,127.63,2143.7,430.0,8184.2,7095.5,57.5,293.8,23978.5,2642.8,23253.0
2025-02-04 06:00:00+00:00,146.18,3521.2,610.0,8881.5,7095.5,158.6,252.5,27540.8,2775.4,26179.2
2025-02-04 07:00:00+00:00,187.5,5744.0,890.0,9263.0,7096.5,289.7,108.8,30623.2,2888.9,30876.6
2025-02-04 08:00:00+00:00,211.99,5747.2,890.0,9389.8,7097.5,1600.9,108.8,32138.6,2788.9,33124.6
2025-02-04 09:00:00+00:00,162.11,4991.2,836.0,9173.9,7096.5,7819.7,117.1,37184.9,2804.2,33891.6
2025-02-04 10:00:00+00:00,133.32,1576.4,490.0,7978.2,7095.5,14831.9,360.1,38336.8,2331.7,33981.0
2025-02-04 11:00:00+00:00,113.99,640.0,413.0,6482.1,7096.5,17505.1,928.5,38500.1,2139.0,33618.9
2025-02-04 12:00:00+00:00,103.77,430.0,413.0,6292.2,7095.5,17912.2,1127.0,38321.5,1826.7,33079.3
2025-02-04 13:00:00+00:00,102.5,264.9,413.0,6284.9,7095.5,17978.3,1169.4,38043.4,1686.3,32891.3
2025-02-04 14:00:00+00:00,100.39,220.0,413.0,6276.4,7093.5,17827.4,1205.2,37826.0,1647.2,32576.0
2025-02-04 15:00:00+00:00,100.52,340.0,413.0,6329.2,7095.5,17298.0,1290.1,37469.6,1577.4,32134.2
2025-02-04 16:00:00+00:00,106.5,1696.6,413.0,6529.2,7093.5,14823.5,1368.5,37030.0,1767.6,32178.3
2025-02-04 17:00:00+00:00,134.32,3994.4,573.0,8609.3,7094.5,8008.0,1212.5,35145.5,2035.6,32033.1
2025-02-04 18:00:00+00:00,175.0,7190.1,873.0,9568.9,7092.5,1595.2,637.7,34114.6,2583.0,33421.3
2025-02-04 19:00:00+00:00,216.38,7221.0,890.0,10056.5,7095.5,242.5,261.0,33584.4,3162.6,34273.4
2025-02-04 20:00:00+00:00,240.0,7243.9,890.0,10089.5,7094.5,58.6,205.7,34174.5,3923.6,34795.5
2025-02-04 21:00:00+00:00,164.07,7257.1,890.0,9664.2,7094.5,50.4,138.7,34231.1,4631.4,34608.7
2025-02-04 22:00:00+00:00,146.18,4715.4,653.0,9140.5,7095.5,50.4,131.3,31089.5,5039.0,31148.4
2025-02-04 23:00:00+00:00,140.56,1723.5,413.0,8956.6,7095.5,50.4,131.3,27033.1,5061.0,27695.4
2025-02-05 00:00:00+00:00,128.44,471.0,597.6,8202.2,7095.3,49.3,293.8,25613.6,5758.5,25771.0
2025-02-05 01:00:00+00:00,119.39,156.9,595.2,8074.6,7096.3,49.3,293.8,25279.3,5954.1,24214.6
2025-02-05 02:00:00+00:00,116.59,,470.0,8018.5,7096.3,49.3,293.8,25048.4,6064.6,22990.1
2025-02-05 03:00:00+00:00,115.64,,,8066.7,7096.3,49.3,293.8,24815.0,6255.0,22593.2
2025-02-05 04:00:00+00:00,117.33,,,8063.3,7096.3,49.3,293.9,24934.6,6376.8,22483.7
2025-02-05 05:00:00+00:00,123.05,5.3,,8090.6,7095.3,57.5,293.9,25301.6,6701.4,23154.4
2025-02-05 06:00:00+00:00,140.34,242.7,,8479.8,7096.3,151.3,285.7,26958.4,6944.2,26061.8
2025-02-05 07:00:00+00:00,168.48,1980.1,,9147.4,7096.3,262.6,108.8,30375.6,7289.5,30597.0
2025-02-05 08:00:00+00:00,180.81,1978.1,,9337.6,7096.3,1823.8,108.8,31771.6,7030.1,32989.5
2025-02-05 09:00:00+00:00,146.13,450.9,,8756.2,7097.3,8536.2,121.3,36260.7,6959.5,33485.7
2025-02-05 10:00:00+00:00,100.21,,,6850.2,7095.3,15850.2,528.9,40128.5,6473.8,34064.7
2025-02-05 11:00:00+00:00,48.0,,,5444.1,7096.3,17992.9,1163.5,40709.3,6103.0,34612.7
2025-02-05 12:00:00+00:00,30.3,,,5299.7,7095.3,18487.5,1359.2,40622.4,5499.9,34322.4
2025-02-05 13:00:00+00:00,35.2,,,5301.0,7095.3,18511.8,1365.8,40366.6,5209.2,34040.3
2025-02-05 14:00:00+00:00,30.0,,,5315.7,7093.3,18448.3,1413.1,40322.6,5151.9,33724.8
2025-02-05 15:00:00+00:00,40.0,,,5956.4,7095.3,18004.1,1519.4,40657.1,5171.0,33018.5
2025-02-05 16:00:00+00:00,69.99,11.0,,6190.9,7093.3,15869.9,1598.8,39301.7,5549.3,32738.3
2025-02-05 17:00:00+00:00,124.71,537.0,,7416.2,7094.3,9053.7,1428.5,35046.8,6115.1,31623.9
2025-02-05 18:00:00+00:00,189.9,2839.5,,9422.1,7093.3,1914.5,789.6,33800.0,6922.2,32444.1
2025-02-05 19:00:00+00:00,189.63,3085.2,,9727.8,7094.3,218.0,377.6,32981.3,7651.7,34216.8
2025-02-05 20:00:00+00:00,170.0,3095.7,,9407.7,7095.3,50.4,323.0,33004.5,8299.5,35434.9
2025-02-05 21:00:00+00:00,155.42,2696.0,,9292.2,7094.3,50.4,230.2,32509.5,8536.6,34232.0
2025-02-05 22:00:00+00:00,143.7,1342.6,,8868.9,7095.3,50.4,195.3,30377.0,8334.4,30843.1
2025-02-05 23:00:00+00:00,136.95,207.0,,8633.6,7095.3,51.4,186.3,27326.1,7486.1,27484.5
2025-02-06 00:00:00+00:00,133.67,1730.1,597.6,8245.1,7094.9,49.3,352.7,27800.8,6210.5,25598.9
2025-02-06 01:00:00+00:00,131.51,1040.1,595.2,8125.5,7094.9,49.3,324.5,25724.2,5296.3,23872.1
2025-02-06 02:00:00+00:00,126.48,560.0,533.0,8133.5,7094.9,49.3,324.3,24323.0,4435.7,22672.1
2025-02-06 03:00:00+00:00,125.01,560.0,413.0,8071.8,7095.9,49.3,324.1,23424.5,3823.6,22335.2
2025-02-06 04:00:00+00:00,125.01,560.3,413.0,8070.7,7095.9,49.3,324.0,23020.3,3423.2,22300.4
2025-02-06 05:00:00+00:00,131.33,963.7,413.0,8107.2,7093.9,51.3,323.9,23380.7,3240.5,22913.4
2025-02-06 06:00:00+00:00,144.92,2240.1,593.0,8839.9,7094.9,160.0,323.8,26650.5,2952.1,26131.5
2025-02-06 07:00:00+00:00,180.09,4221.0,873.0,9142.8,7095.9,303.9,203.8,29490.1,2886.3,31119.3
2025-02-06 08:00:00+00:00,210.56,5078.4,890.0,9130.2,7095.9,1877.8,278.8,31670.6,2542.1,33272.9
2025-02-06 09:00:00+00:00,157.59,3034.4,759.0,8916.9,7095.9,8745.3,273.0,35724.3,2448.5,33465.0
2025-02-06 10:00:00+00:00,115.97,489.0,413.0,7859.9,7093.9,16051.4,558.8,37860.4,1977.1,33146.7
2025-02-06 11:00:00+00:00,93.49,220.0,413.0,7544.7,7095.9,18443.9,1175.6,39846.7,1810.7,32981.3
2025-02-06 12:00:00+00:00,91.5,220.0,413.0,6592.6,7093.9,18928.4,1349.7,39013.1,1371.1,32245.4
2025-02-06 13:00:00+00:00,89.99,220.0,413.0,6157.2,7094.9,19012.8,1350.3,38620.0,1324.1,32030.4
2025-02-06 14:00:00+00:00,85.3,220.0,413.0,6191.9,7092.9,18930.9,1384.7,38619.2,1368.4,31687.1
2025-02-06 15:00:00+00:00,87.0,220.0,413.0,6240.0,7094.9,18384.6,1473.6,38371.7,1533.6,31351.4
2025-02-06 16:00:00+00:00,108.56,255.0,413.0,6446.3,7092.9,16134.6,1558.7,37093.0,1804.9,31347.2
2025-02-06 17:00:00+00:00,141.02,1124.0,573.0,8459.1,7092.9,9010.4,1415.6,33888.2,2045.0,30572.5
2025-02-06 18:00:00+00:00,170.78,5697.5,873.0,9163.0,7092.9,1879.6,897.1,32631.7,2318.3,32141.8
2025-02-06 19:00:00+00:00,191.81,5712.3,890.0,9648.2,7093.9,203.7,504.4,31522.9,2611.7,34458.9
2025-02-06 20:00:00+00:00,231.0,5724.4,890.0,9698.0,7094.9,49.4,388.1,31886.3,3079.1,34806.3
2025-02-06 21:00:00+00:00,163.0,5731.2,881.3,9158.1,7092.9,49.4,291.8,31348.9,3397.7,34007.4
2025-02-06 22:00:00+00:00,149.86,3000.5,603.0,9040.6,7095.9,47.4,206.5,28184.7,3634.2,30819.3
2025-02-06 23:00:00+00:00,141.02,667.0,413.0,8886.1,7093.9,48.4,206.3,25192.2,3653.6,27553.9
2025-02-07 00:00:00+00:00,126.05,290.0,415.6,7818.5,7095.7,51.3,343.6,23835.5,4734.3,26235.3
2025-02-07 01:00:00+00:00,112.7,,414.2,7711.8,7095.7,48.3,297.3,23921.7,5263.2,24792.1
2025-02-07 02:00:00+00:00,108.82,,350.0,6968.2,7096.7,48.3,289.2,23667.0,5818.8,23717.6
2025-02-07 03:00:00+00:00,105.0,,,6959.8,7095.7,48.3,289.4,23784.7,6287.7,23223.3
2025-02-07 04:00:00+00:00,105.85,,,7022.9,7096.7,48.3,289.7,24234.0,6724.3,23096.2
2025-02-07 05:00:00+00:00,107.23,,,7187.6,7095.7,48.3,290.9,24826.1,7086.5,23859.6
2025-02-07 06:00:00+00:00,118.01,,,8075.5,7095.7,159.0,292.5,26053.3,7227.6,26425.4
2025-02-07 07:00:00+00:00,145.68,,,8706.0,7095.7,169.8,52.1,28075.8,7500.9,30948.5
2025-02-07 08:00:00+00:00,164.3,906.1,,8727.0,7096.7,1382.9,2.1,30272.0,7531.1,33481.0
2025-02-07 09:00:00+00:00,143.28,,,8656.1,7096.7,6284.4,5.1,34455.8,7875.5,33792.7
2025-02-07 10:00:00+00:00,107.0,,,7641.0,7095.7,10686.4,113.3,36926.1,7905.8,34177.9
2025-02-07 11:00:00+00:00,99.0,,,6778.3,7096.7,12293.4,392.6,38211.3,8241.9,33760.1
2025-02-07 12:00:00+00:00,93.49,,,5338.5,7094.7,12421.4,498.5,37569.7,8978.8,33125.0
2025-02-07 13:00:00+00:00,90.34,,,5106.8,7095.7,11968.8,507.9,37715.8,9833.8,32867.1
2025-02-07 14:00:00+00:00,87.89,,,5088.8,7093.7,10937.9,444.0,37175.5,10414.3,32350.1
2025-02-07 15:00:00+00:00,90.34,,,5096.7,7095.7,9681.4,407.1,36354.4,10846.1,31570.5
2025-02-07 16:00:00+00:00,91.0,,,6606.0,7093.7,7237.3,351.2,35556.2,10971.7,31332.6
2025-02-07 17:00:00+00:00,107.94,,,8129.7,7093.7,3930.4,284.7,34139.0,11175.7,31207.4
2025-02-07 18:00:00+00:00,141.26,,,9012.9,7093.7,924.7,125.8,32943.9,11002.6,31625.9
2025-02-07 19:00:00+00:00,150.93,375.0,,9219.8,7094.7,177.8,188.7,32837.8,10857.3,33346.3
2025-02-07 20:00:00+00:00,145.36,,,9349.4,7095.7,46.4,220.6,32571.9,10928.8,34015.5
2025-02-07 21:00:00+00:00,133.8,,,9242.3,7093.7,46.4,214.7,31065.1,10634.0,33178.0
2025-02-07 22:00:00+00:00,133.06,,,9045.4,7096.7,47.4,214.7,30419.4,10197.4,30314.5
2025-02-07 23:00:00+00:00,120.55,,,8181.1,7094.7,48.4,134.8,28817.8,9821.2,27582.1
2025-02-08 00:00:00+00:00,106.74,420.0,243.6,8063.8,7095.1,47.3,299.1,29782.7,10558.6,26569.3
2025-02-08 01:00:00+00:00,97.67,,243.2,7985.9,7095.1,47.3,298.8,28876.3,10202.1,24902.2
2025-02-08 02:00:00+00:00,89.5,,180.0,7805.8,7095.1,47.3,298.6,28048.2,9637.9,23443.6
2025-02-08 03:00:00+00:00,94.34,,,6265.8,7096.1,47.3,298.5,26002.1,9308.7,22608.7
2025-02-08 04:00:00+00:00,89.69,,,6256.2,7096.1,47.3,298.5,25413.0,8755.0,22303.0
2025-02-08 05:00:00+00:00,90.99,,,6214.2,7094.1,47.3,298.5,25199.5,8585.8,22310.6
2025-02-08 06:00:00+00:00,97.15,,,7956.1,7095.1,103.6,298.5,26711.3,8304.6,22853.9
2025-02-08 07:00:00+00:00,115.0,,,8097.5,7096.1,256.3,104.9,26558.9,7743.4,24127.4
2025-02-08 08:00:00+00:00,119.08,,,8111.2,7096.1,1437.2,86.3,27691.0,7597.1,25989.1
2025-02-08 09:00:00+00:00,108.0,,,7944.1,7065.1,6342.9,91.6,32239.4,7456.8,28141.5
2025-02-08 10:00:00+00:00,82.0,,,7517.3,7065.1,11971.1,223.1,36951.6,7057.7,30217.0
2025-02-08 11:00:00+00:00,93.49,,,4509.5,7065.1,14839.4,430.4,37425.7,7222.1,29809.4
2025-02-08 12:00:00+00:00,64.0,,,4118.6,7065.1,15960.5,578.4,38177.6,7506.4,29768.9
2025-02-08 13:00:00+00:00,55.0,,,4070.3,7095.1,16395.2,645.4,38893.8,7716.0,29676.1
2025-02-08 14:00:00+00:00,50.0,,,4053.8,7093.1,16097.9,792.6,38650.4,7658.2,29427.7
2025-02-08 15:00:00+00:00,45.04,,,4066.6,7095.1,15854.5,1022.0,38265.9,7300.7,28613.0
2025-02-08 16:00:00+00:00,68.71,,,4134.4,7093.1,14330.7,1160.0,36396.5,6742.8,27774.6
2025-02-08 17:00:00+00:00,119.0,,,4588.5,7094.1,8107.5,1087.1,30742.1,6548.4,26794.4
2025-02-08 18:00:00+00:00,160.49,750.0,,8670.1,7093.1,1783.2,538.9,29726.6,6431.8,27296.1
2025-02-08 19:00:00+00:00,166.9,752.0,,9237.5,7095.1,223.1,253.5,28474.7,6434.7,28895.3
2025-02-08 20:00:00+00:00,164.04,754.0,,9240.3,7094.1,49.4,278.8,28347.8,6442.4,29743.1
2025-02-08 21:00:00+00:00,151.09,376.0,,8902.2,7094.1,49.4,258.9,27234.2,6364.0,29419.8
2025-02-08 22:00:00+00:00,149.1,377.0,,8537.2,7096.1,55.6,251.9,26124.5,6162.4,27623.2
2025-02-08 23:00:00+00:00,145.31,,,8389.3,7094.1,55.6,251.8,25509.9,6132.9,25426.2
2025-02-09 00:00:00+00:00,129.97,400.0,243.6,8127.4,7094.4,58.5,305.0,26366.9,7073.7,23592.1
2025-02-09 01:00:00+00:00,110.82,,243.2,7850.5,7094.4,47.3,310.0,25668.8,7144.7,22032.8
2025-02-09 02:00:00+00:00,101.86,,180.0,7731.3,7094.4,47.3,359.3,25468.6,7173.2,21046.7
2025-02-09 03:00:00+00:00,97.0,,,7639.7,7095.4,55.5,264.3,25105.3,7158.3,20333.4
2025-02-09 04:00:00+00:00,90.0,,,7626.6,7095.4,47.3,264.3,24842.6,6951.3,20060.7
2025-02-09 05:00:00+00:00,90.2,,,7626.7,7093.4,47.3,264.3,24690.0,6801.3,20216.9
2025-02-09 06:00:00+00:00,99.0,,,7785.8,7094.4,162.6,229.4,24715.2,6545.8,20439.5
2025-02-09 07:00:00+00:00,110.21,,,7927.9,7095.4,256.5,135.0,24752.8,6094.5,21164.0
2025-02-09 08:00:00+00:00,110.47,,,7932.1,7095.4,1632.9,75.0,25644.7,5658.8,22312.3
2025-02-09 09:00:00+00:00,94.47,,,6744.8,7095.4,7376.5,54.4,29386.8,5166.9,24315.6
2025-02-09 10:00:00+00:00,74.85,,,5110.6,7093.4,13194.5,258.9,32868.8,4347.2,26238.5
2025-02-09 11:00:00+00:00,66.7,,,4120.8,7095.4,15614.8,641.1,34413.9,4087.0,26754.1
2025-02-09 12:00:00+00:00,64.0,,,4097.2,7093.4,16371.1,954.6,35026.4,3664.3,26758.5
2025-02-09 13:00:00+00:00,70.0,,,4087.3,7094.4,16558.2,1026.6,35099.2,3485.8,26973.3
2025-02-09 14:00:00+00:00,70.0,,,4089.3,7092.4,16525.1,1005.0,34914.7,3359.6,26980.0
2025-02-09 15:00:00+00:00,70.0,,,4103.1,7093.4,15765.3,1060.0,33915.8,3058.4,26092.8
2025-02-09 16:00:00+00:00,94.31,,,4779.2,7091.4,13421.4,1095.2,32438.7,2854.5,25727.1
2025-02-09 17:00:00+00:00,111.14,,,7854.5,7092.4,7692.7,1017.5,29965.9,3181.9,25465.0
2025-02-09 18:00:00+00:00,162.96,749.0,,9045.7,7091.4,1860.1,607.7,27034.4,3217.4,26524.1
2025-02-09 19:00:00+00:00,169.86,1323.4,,9277.4,7092.4,314.4,465.4,26316.0,3282.6,28640.2
2025-02-09 20:00:00+00:00,187.99,1498.9,,9370.6,7093.4,57.5,373.8,26488.5,3450.2,29791.6
2025-02-09 21:00:00+00:00,170.14,1381.5,,9278.6,7092.4,57.5,320.6,26198.9,3494.6,29579.7
2025-02-09 22:00:00+00:00,150.3,376.0,,8875.4,7094.4,58.5,284.4,23978.1,3548.5,27656.8
2025-02-09 23:00:00+00:00,134.04,,,8523.0,7093.4,47.3,269.2,22860.4,3492.3,25339.9
2025-02-10 00:00:00+00:00,124.35,620.0,243.6,8071.7,7094.6,50.3,368.9,23878.8,4148.7,23763.8
2025-02-10 01:00:00+00:00,125.05,,243.2,7805.2,7094.6,49.3,383.9,22724.7,4188.7,21695.2
2025-02-10 02:00:00+00:00,122.01,,243.0,7515.1,7094.6,50.3,393.8,22532.6,4297.1,20999.2
2025-02-10 03:00:00+00:00,114.75,,243.0,7471.9,7094.6,47.3,393.8,22477.0,4307.2,20637.7
2025-02-10 04:00:00+00:00,114.48,,243.0,7434.0,7095.6,47.3,393.8,22610.0,4482.0,20716.3
2025-02-10 05:00:00+00:00,119.98,,243.0,7414.6,7093.6,58.5,393.8,22881.3,4701.2,21444.9
2025-02-10 06:00:00+00:00,145.78,,363.0,8138.3,7094.6,206.8,393.8,24542.7,4761.1,24783.5
2025-02-10 07:00:00+00:00,166.14,982.8,483.0,8799.6,7095.6,435.7,247.8,27213.9,4682.3,29534.3
2025-02-10 08:00:00+00:00,181.36,1510.3,500.0,8709.5,7094.6,1456.9,287.8,28788.2,4674.3,32003.7
2025-02-10 09:00:00+00:00,163.18,756.0,480.0,8675.7,7095.6,5696.7,233.1,32267.5,4869.2,32434.2
2025-02-10 10:00:00+00:00,146.02,,300.0,8061.6,7094.6,10773.2,271.0,34879.1,4544.6,32310.7
2025-02-10 11:00:00+00:00,117.44,,243.0,7083.0,7094.6,13480.2,461.8,36024.1,4292.3,32235.1
2025-02-10 12:00:00+00:00,115.61,,243.0,6046.6,7093.6,14766.1,543.6,36348.3,4365.7,31921.9
2025-02-10 13:00:00+00:00,116.52,,243.0,5075.8,7093.6,15155.2,639.3,36029.3,4522.5,31711.6
2025-02-10 14:00:00+00:00,112.5,,243.0,5012.8,7092.6,14896.5,708.9,35788.6,4489.3,31220.4
2025-02-10 15:00:00+00:00,116.8,,243.0,5072.3,7093.6,14052.8,845.4,35012.3,4376.1,30564.8
2025-02-10 16:00:00+00:00,116.79,42.0,243.0,7088.3,7092.6,11811.2,982.7,35117.4,4443.9,30359.3
2025-02-10 17:00:00+00:00,140.83,305.0,300.0,8207.6,7092.6,6681.8,1041.5,31965.2,4875.8,30240.1
2025-02-10 18:00:00+00:00,166.34,2149.6,420.0,8883.8,7092.6,1824.7,697.4,31049.3,5164.3,31249.5
2025-02-10 19:00:00+00:00,183.73,2620.4,500.0,9236.3,7092.6,285.1,420.1,30479.6,5416.5,33545.7
2025-02-10 20:00:00+00:00,200.0,2627.3,500.0,9339.7,7093.6,58.6,421.3,30869.0,5868.2,34547.2
2025-02-10 21:00:00+00:00,160.89,1881.5,500.0,9177.3,7093.6,50.4,344.1,30010.2,6206.2,33780.7
2025-02-10 22:00:00+00:00,151.69,172.0,320.0,8703.4,7093.6,58.6,324.0,27598.7,6429.5,30549.3
2025-02-10 23:00:00+00:00,131.51,,243.0,8157.9,7094.6,47.4,319.0,25778.1,6459.0,27347.6
2025-02-11 00:00:00+00:00,120.0,1395.0,243.6,8092.7,7095.2,50.3,269.1,27134.5,6727.6,26162.9
2025-02-11 01:00:00+00:00,120.0,150.0,243.2,7788.6,7094.2,57.5,269.1,25600.9,6973.5,24355.6
2025-02-11 02:00:00+00:00,114.65,15.0,180.0,7342.5,7096.2,55.5,269.0,25096.6,7171.5,23478.7
2025-02-11 03:00:00+00:00,109.91,,,6735.4,7095.2,47.3,269.0,24477.1,7403.5,22953.0
2025-02-11 04:00:00+00:00,106.01,,,6816.5,7096.2,47.3,269.0,24674.7,7522.7,22965.9
2025-02-11 05:00:00+00:00,107.0,,,7342.6,7095.2,47.3,269.0,25370.6,7635.4,23666.2
2025-02-11 06:00:00+00:00,120.13,,,7908.0,7094.2,193.8,95.0,26280.2,7728.7,26147.9
2025-02-11 07:00:00+00:00,150.79,,,8779.8,7096.2,237.7,75.0,27884.7,7762.1,30201.5
2025-02-11 08:00:00+00:00,159.06,751.0,,8717.6,7096.2,1517.2,75.3,29826.2,7735.2,32657.7
2025-02-11 09:00:00+00:00,146.54,,,8618.6,7096.2,5912.3,77.4,33374.0,7855.1,32854.4
2025-02-11 10:00:00+00:00,120.62,,,7537.4,7094.2,10625.0,157.9,36195.2,7487.7,33206.0
2025-02-11 11:00:00+00:00,120.62,,,5201.3,7096.2,12841.3,386.0,36076.4,7299.3,32968.1
2025-02-11 12:00:00+00:00,109.99,,,5123.3,7094.2,13159.5,456.8,36662.8,7578.0,32677.8
2025-02-11 13:00:00+00:00,107.5,,,5085.2,7094.2,12942.4,467.4,36857.7,8008.8,32461.7
2025-02-11 14:00:00+00:00,110.0,,,5117.8,7093.2,12137.1,433.0,36423.3,8395.7,31957.4
2025-02-11 15:00:00+00:00,111.7,,,6359.2,7093.2,10652.1,406.7,36306.9,8531.1,31473.7
2025-02-11 16:00:00+00:00,120.62,,,7083.8,7092.2,8439.6,424.8,35223.7,8816.1,30922.7
2025-02-11 17:00:00+00:00,146.54,,,8090.4,7092.2,4477.5,371.6,32855.0,8836.8,30241.3
2025-02-11 18:00:00+00:00,174.57,746.0,,9123.7,7092.2,1255.5,237.1,31814.0,8952.9,31288.3
2025-02-11 19:00:00+00:00,190.0,747.0,,9351.8,7093.2,292.2,175.4,31084.6,8959.8,33378.7
2025-02-11 20:00:00+00:00,194.5,749.0,,9356.9,7093.2,50.5,209.3,31021.9,9084.5,34362.2
2025-02-11 21:00:00+00:00,158.02,633.0,,9138.0,7093.2,50.5,209.3,30426.9,9232.9,33681.8
2025-02-11 22:00:00+00:00,146.38,,,8856.9,7094.2,47.5,209.2,29583.5,9471.4,30316.9
2025-02-11 23:00:00+00:00,130.58,,,8171.8,7094.2,47.5,209.2,28208.7,9319.4,27056.5
2025-02-12 00:00:00+00:00,121.06,1105.0,243.6,7511.3,7093.6,49.3,273.9,27579.3,8198.5,25394.2
2025-02-12 01:00:00+00:00,110.0,100.0,243.2,7481.7,7093.6,46.3,293.9,26553.3,8261.8,23925.5
2025-02-12 02:00:00+00:00,105.0,10.0,180.0,7063.0,7093.6,46.3,293.8,25867.5,8192.1,22927.1
2025-02-12 03:00:00+00:00,107.35,,,6338.1,7094.6,46.3,293.8,24949.8,8188.5,22205.1
2025-02-12 04:00:00+00:00,104.5,,,6366.6,7094.6,47.3,293.8,25033.9,8215.5,22285.2
2025-02-12 05:00:00+00:00,108.56,,,6378.5,7092.6,47.3,293.8,25142.7,8310.4,22797.7
2025-02-12 06:00:00+00:00,115.0,,,7694.0,7093.6,188.3,119.8,26675.7,8399.2,25855.4
2025-02-12 07:00:00+00:00,157.55,511.2,,8625.4,7094.6,348.7,99.8,29465.4,8372.4,29816.5
2025-02-12 08:00:00+00:00,180.0,1880.7,,8737.4,7094.6,1341.4,99.8,31823.5,8081.2,32054.0
2025-02-12 09:00:00+00:00,148.82,,,8347.6,7094.6,6179.2,100.9,34107.4,8172.8,32597.3
2025-02-12 10:00:00+00:00,107.35,,,7572.2,7093.6,11537.2,215.1,37907.3,8043.9,32890.0
2025-02-12 11:00:00+00:00,82.5,,,7220.1,7094.6,14258.9,466.3,40485.7,8413.1,33263.6
2025-02-12 12:00:00+00:00,70.0,,,6628.2,7092.6,15033.4,711.1,41574.7,9077.8,33178.9
2025-02-12 13:00:00+00:00,78.0,,,5136.5,7092.6,15154.2,878.3,41181.0,9899.8,32947.8
2025-02-12 14:00:00+00:00,63.74,,,4999.4,7091.6,14790.9,963.9,41548.1,10696.0,32752.8
2025-02-12 15:00:00+00:00,62.0,,,5017.7,7093.6,14173.5,1024.7,41461.7,11161.4,32176.2
2025-02-12 16:00:00+00:00,81.5,,,5126.9,7091.6,12144.3,1132.1,39864.6,11370.7,31654.6
